QMW87192.1	iAF987.Gmet_3272	37.5	325	200	2	4	326	2	325	1.27e-81	250
QMW87193.1	iHN637.CLJU_RS07215	51.3	156	76	0	1	156	1	156	2.66e-55	171
QMW87193.1	iCN900.CD630_34050	52.1	144	69	0	12	155	13	156	2.39e-52	163
QMW87194.1	iHN637.CLJU_RS07205	56.0	580	249	1	6	585	2	575	3.97e-244	683
QMW87194.1	iCN900.CD630_34070	52.4	582	268	3	6	586	4	577	3.51e-224	633
QMW87195.1	iHN637.CLJU_RS07210	62.6	591	221	0	21	611	12	602	3.85e-278	773
QMW87195.1	iCN900.CD630_34060	58.2	613	240	4	2	610	3	603	6.25e-263	735
QMW87195.1	iLJ478.TM0010	61.1	565	219	1	46	610	8	571	3.93e-261	729
QMW87199.1	iML1515.b4322	46.9	390	190	4	2	381	1	383	2.18e-115	341
QMW87199.1	iSF_1195.SF4198	46.7	390	191	4	2	381	1	383	3.09e-115	341
QMW87199.1	iSSON_1240.SSON_4477	46.7	390	191	4	2	381	1	383	8.77e-115	340
QMW87199.1	iSbBS512_1146.SbBS512_E4792	46.4	390	192	4	2	381	1	383	2.49e-114	338
QMW87199.1	STM_v1_0.STM3135	44.9	390	198	4	2	381	1	383	3.68e-111	330
QMW87199.1	iYL1228.KPN_02604	43.1	390	205	3	2	381	1	383	6.56e-107	320
QMW87199.1	iPC815.YPO1283	43.4	392	201	4	2	381	1	383	1.24e-104	314
QMW87200.1	iLJ478.TM1724	32.4	259	156	4	7	264	3	243	1.92e-34	124
QMW87200.1	iAF987.Gmet_1531	31.6	266	160	6	7	270	4	249	4.08e-34	123
QMW87200.1	iAM_Pf480.PF3D7_0922900	31.2	266	164	4	2	266	53	300	1.39e-32	120
QMW87200.1	iML1515.b1619	31.2	263	164	4	2	264	4	249	9.91e-33	120
QMW87200.1	iHN637.CLJU_RS17225	31.3	259	158	5	10	266	9	249	1.73e-32	119
QMW87200.1	iPC815.YPO1599	32.3	260	154	5	6	264	2	240	8.16e-32	117
QMW87200.1	iML1515.b2842	31.8	264	162	6	5	267	6	252	1.98e-31	116
QMW87200.1	STM_v1_0.STM1195	32.0	259	156	4	6	264	2	240	3.15e-31	115
QMW87200.1	STM_v1_0.STM4483	32.2	264	164	4	1	264	1	249	3.97e-31	115
QMW87200.1	iPC815.YPO2539	31.1	264	167	5	1	264	1	249	1.53e-30	114
QMW87200.1	iSDY_1059.SDY_2057	31.1	257	155	5	9	264	5	240	1.70e-30	114
QMW87200.1	iYO844.BSU15910	32.8	256	154	4	10	264	5	243	3.50e-30	113
QMW87200.1	iML1515.b4266	31.8	264	165	4	1	264	1	249	4.20e-30	113
QMW87200.1	iSSON_1240.SSON_4451	31.8	264	165	4	1	264	1	249	4.20e-30	113
QMW87200.1	iYL1228.KPN_01091	31.8	261	154	6	6	264	2	240	6.56e-30	112
QMW87200.1	iML1515.b1093	31.1	257	155	5	9	264	5	240	9.18e-30	112
QMW87200.1	iSbBS512_1146.SbBS512_E2231	31.1	257	155	5	9	264	5	240	9.18e-30	112
QMW87200.1	iSF_1195.SF1097	31.1	257	155	5	9	264	5	240	9.18e-30	112
QMW87200.1	iSSON_1240.SSON_1113	31.1	257	155	5	9	264	5	240	9.18e-30	112
QMW87203.1	iCN900.CD630_30460	48.6	251	128	1	16	265	21	271	3.79e-76	233
QMW87203.1	iYS854.USA300HOU_RS01010	51.0	239	117	0	16	254	16	254	1.49e-71	221
QMW87203.1	iSF_1195.SF2481	46.8	252	133	1	15	265	17	268	1.08e-68	214
QMW87203.1	iSbBS512_1146.SbBS512_E2800	46.8	252	133	1	15	265	17	268	1.53e-68	214
QMW87203.1	iML1515.b2428	46.8	252	133	1	15	265	17	268	2.17e-68	213
QMW87203.1	iSDY_1059.SDY_2624	46.4	252	134	1	15	265	17	268	6.12e-68	212
QMW87203.1	iSSON_1240.SSON_2517	46.4	252	134	1	15	265	17	268	6.12e-68	212
QMW87210.1	iJN1463.PP_0525	36.0	89	49	3	193	278	99	182	3.08e-05	47.8
QMW87210.1	STM_v1_0.STM4130	28.8	153	98	5	143	291	21	166	3.97e-05	47.4
QMW87210.1	iSDY_1059.SDY_3762	27.5	153	100	5	143	291	21	166	3.97e-05	47.4
QMW87210.1	iPC815.YPO3910	31.8	148	89	7	149	291	37	177	4.02e-05	47.4
QMW87210.1	iYL1228.KPN_02593	31.1	135	77	4	151	278	15	140	6.97e-05	46.6
QMW87210.1	iSF_1195.SF4048	28.6	147	95	5	149	291	26	166	1.19e-04	45.8
QMW87210.1	iML1515.b2155	30.4	135	78	4	151	278	34	159	1.60e-04	45.4
QMW87210.1	iML1515.b3966	26.8	153	101	5	143	291	21	166	1.56e-04	45.4
QMW87210.1	iSSON_1240.SSON_4139	26.8	153	101	5	143	291	21	166	1.56e-04	45.4
QMW87210.1	iSSON_1240.SSON_2211	30.4	135	78	4	151	278	34	159	1.60e-04	45.4
QMW87219.1	iEK1008.Rv1288	25.3	225	134	7	57	251	206	426	9.05e-13	67.4
QMW87224.1	iCN900.CD630_04490	37.5	467	269	5	10	473	14	460	1.19e-96	299
QMW87224.1	iYO844.BSU09680	35.8	425	257	3	42	464	38	448	9.28e-87	273
QMW87227.1	iML1515.b3662	21.6	282	206	7	1	272	1	277	7.94e-08	53.5
QMW87227.1	iMM904.YLL028W	26.2	130	93	2	60	188	193	320	2.39e-07	52.4
QMW87228.1	iJN1463.PP_0572	37.0	562	335	6	22	574	19	570	3.64e-104	337
QMW87228.1	iYL1228.KPN_02849	37.2	562	339	7	23	582	23	572	6.08e-102	331
QMW87228.1	iSbBS512_1146.SbBS512_E2894	35.7	546	339	5	35	578	33	568	4.25e-100	326
QMW87228.1	STM_v1_0.STM2531	36.1	546	333	5	35	576	33	566	6.07e-100	325
QMW87228.1	iSSON_1240.SSON_2601	35.7	546	339	5	35	578	33	568	8.29e-100	325
QMW87228.1	iML1515.b2519	35.5	546	340	5	35	578	33	568	1.61e-99	324
QMW87228.1	iSF_1195.SF2565	35.8	508	317	3	71	578	4	502	5.59e-96	313
QMW87230.1	iAF987.Gmet_2161	35.7	126	72	4	14	132	467	590	8.10e-17	75.1
QMW87246.1	iCN718.ABAYE_RS14075	59.4	897	350	7	4	893	6	895	0.0	1041
QMW87246.1	iSF_1195.SF4085	57.7	904	377	3	9	910	12	912	0.0	1035
QMW87246.1	iML1515.b4019	57.7	904	377	3	9	910	12	912	0.0	1034
QMW87246.1	iSSON_1240.SSON_4190	57.6	904	378	3	9	910	12	912	0.0	1032
QMW87246.1	iJN1463.PP_2375	58.3	908	372	4	3	908	9	911	0.0	1032
QMW87246.1	iYL1228.KPN_04399	57.6	909	378	5	7	912	10	914	0.0	1031
QMW87246.1	iSDY_1059.SDY_4322	57.5	904	379	3	9	910	12	912	0.0	1030
QMW87246.1	iPC815.YPO3722	56.6	910	389	3	3	910	11	916	0.0	1017
QMW87246.1	iCHOv1.100763416	54.2	932	399	9	1	910	1	926	0.0	953
QMW87246.1	iMM1415.238505	54.1	932	400	9	1	910	1	926	0.0	946
QMW87247.1	iYO844.BSU38110	23.6	191	116	5	34	199	2	187	8.74e-10	56.2
QMW87248.1	iAF692.Mbar_A3721	50.0	518	252	5	2	514	4	519	1.70e-170	492
QMW87249.1	iYO844.BSU27330	52.2	201	96	0	2	202	6	206	8.90e-75	224
QMW87249.1	iYS854.USA300HOU_RS08580	54.1	196	90	0	3	198	6	201	4.87e-71	214
QMW87249.1	iYL1228.KPN_02519	50.5	202	96	1	2	199	9	210	9.05e-68	206
QMW87251.1	iJN1463.PP_0561	27.9	366	223	11	241	589	176	517	2.81e-24	107
QMW87251.1	iJN1463.PP_4235	27.5	375	237	14	220	584	146	495	3.22e-22	100
QMW87259.1	iYS854.USA300HOU_RS09130	41.9	105	60	1	31	134	3	107	7.46e-20	86.3
QMW87260.1	iYS854.USA300HOU_RS01785	32.2	401	241	10	31	407	23	416	6.23e-52	181
QMW87260.1	iYO844.BSU02140	27.7	458	299	9	5	448	1	440	5.39e-51	178
QMW87260.1	iSDY_1059.SDY_2435	27.9	394	272	5	11	394	4	395	3.41e-49	173
QMW87260.1	iML1515.b2240	27.9	394	272	5	11	394	4	395	9.20e-49	172
QMW87260.1	iSbBS512_1146.SbBS512_E2622	27.9	394	272	5	11	394	4	395	9.20e-49	172
QMW87260.1	iSSON_1240.SSON_2301	27.9	394	272	5	11	394	4	395	9.20e-49	172
QMW87260.1	iYL1228.KPN_02646	28.5	372	254	5	33	394	26	395	8.59e-48	169
QMW87260.1	STM_v1_0.STM2283	27.7	394	273	5	11	394	4	395	9.30e-48	169
QMW87260.1	iSF_1195.SF2322	27.7	394	273	5	11	394	4	395	2.50e-47	168
QMW87263.1	STM_v1_0.STM2071	47.1	291	143	4	2	281	7	297	6.75e-80	243
QMW87263.1	iYL1228.KPN_02475	46.0	291	146	4	2	281	7	297	5.44e-79	241
QMW87263.1	iPC815.YPO1549	46.7	291	144	4	2	281	7	297	1.09e-78	240
QMW87263.1	iML1515.b2019	46.0	291	146	4	2	281	7	297	1.54e-78	239
QMW87263.1	iSbBS512_1146.SbBS512_E1213	46.0	291	146	4	2	281	7	297	1.54e-78	239
QMW87263.1	iSSON_1240.SSON_2090	46.0	291	146	4	2	281	7	297	1.54e-78	239
QMW87263.1	iSDY_1059.SDY_2222	46.0	291	146	4	2	281	7	297	2.18e-78	239
QMW87263.1	iSF_1195.SF2081	46.0	291	146	4	2	281	7	297	2.18e-78	239
QMW87264.1	iSDY_1059.SDY_2221	55.6	421	180	3	11	428	15	431	3.06e-149	430
QMW87264.1	iML1515.b2020	55.3	421	181	3	11	428	15	431	1.24e-148	429
QMW87264.1	iSbBS512_1146.SbBS512_E1212	55.3	421	181	3	11	428	15	431	2.48e-148	428
QMW87264.1	iSSON_1240.SSON_2091	55.1	421	182	3	11	428	15	431	4.98e-148	427
QMW87264.1	iYL1228.KPN_02476	54.8	423	184	3	9	428	13	431	7.53e-145	419
QMW87264.1	STM_v1_0.STM2072	54.6	423	185	3	9	428	13	431	7.53e-145	419
QMW87264.1	iSF_1195.SF2082	54.2	421	186	3	11	428	15	431	7.53e-145	419
QMW87264.1	iPC815.YPO1548	51.9	422	196	3	9	427	16	433	1.75e-140	408
QMW87265.1	iLB1027_lipid.PHATRDRAFT_38891	41.2	352	188	6	7	342	18	366	1.88e-75	236
QMW87265.1	iMM904.YIL116W	37.6	380	190	13	4	343	5	377	3.08e-67	216
QMW87266.1	iPC815.YPO1546	48.9	374	172	4	1	374	1	355	3.63e-122	356
QMW87266.1	iSDY_1059.SDY_2219	46.3	374	182	4	1	374	2	356	6.90e-115	338
QMW87266.1	iYL1228.KPN_02478	44.9	374	187	3	1	374	1	355	9.46e-115	337
QMW87266.1	iSbBS512_1146.SbBS512_E1210	45.7	374	184	3	1	374	1	355	1.34e-114	337
QMW87266.1	iML1515.b2022	45.7	374	184	3	1	374	1	355	1.90e-114	337
QMW87266.1	STM_v1_0.STM2074	46.4	375	180	4	1	374	1	355	1.90e-114	337
QMW87266.1	iSSON_1240.SSON_2093	45.9	375	182	4	1	374	2	356	3.94e-114	336
QMW87266.1	iSF_1195.SF2084	45.7	374	184	3	1	374	1	355	5.40e-114	335
QMW87267.1	iHN637.CLJU_RS03400	54.8	633	283	3	5	635	6	637	5.20e-241	680
QMW87274.1	iAM_Pc455.PCYB_103410	51.7	89	36	4	233	319	327	410	3.13e-14	75.9
QMW87274.1	iAM_Pv461.PVX_097935	50.6	89	37	4	233	319	312	395	1.21e-13	73.9
QMW87274.1	iAM_Pf480.PF3D7_0507500	51.7	87	35	4	233	317	368	449	9.16e-13	71.2
QMW87274.1	iAM_Pb448.PBANKA_110710	40.6	106	49	5	233	336	282	375	5.71e-12	68.6
QMW87278.1	iAF987.Gmet_3241	51.4	35	17	0	1	35	1	35	2.59e-07	45.1
QMW87279.1	STM_v1_0.STM2649	38.9	90	55	0	63	152	50	139	6.30e-19	77.4
QMW87279.1	iML1515.b2582	37.8	90	56	0	63	152	50	139	1.76e-18	76.3
QMW87279.1	iSbBS512_1146.SbBS512_E2954	37.8	90	56	0	63	152	50	139	1.76e-18	76.3
QMW87279.1	iSDY_1059.SDY_2825	37.8	90	56	0	63	152	50	139	1.76e-18	76.3
QMW87279.1	iSF_1195.SF2644	37.8	90	56	0	63	152	50	139	1.76e-18	76.3
QMW87279.1	iSSON_1240.SSON_2708	37.8	90	56	0	63	152	50	139	1.76e-18	76.3
QMW87279.1	iYL1228.KPN_02905	37.5	88	55	0	63	150	50	137	5.17e-18	75.1
QMW87279.1	iIT341.HP0824	40.0	85	51	0	68	152	21	105	6.08e-18	73.9
QMW87279.1	iPC815.YPO3270	39.8	88	53	0	65	152	52	139	2.44e-16	70.9
QMW87280.1	iAF692.Mbar_A2310	46.4	84	45	0	13	96	3	86	4.42e-24	87.0
QMW87280.1	iML1515.b3781	39.1	92	56	0	6	97	16	107	2.24e-23	85.9
QMW87280.1	STM_v1_0.STM3915	39.1	92	56	0	6	97	16	107	2.24e-23	85.9
QMW87280.1	iSbBS512_1146.SbBS512_E4140	39.1	92	56	0	6	97	16	107	2.24e-23	85.9
QMW87280.1	iSDY_1059.SDY_3968	39.1	92	56	0	6	97	34	125	3.62e-23	85.9
QMW87280.1	iSF_1195.SF3854	39.1	92	56	0	6	97	34	125	3.62e-23	85.9
QMW87280.1	iSSON_1240.SSON_3952	39.1	92	56	0	6	97	34	125	3.62e-23	85.9
QMW87280.1	iYL1228.KPN_04282	39.1	92	56	0	6	97	16	107	1.28e-22	84.0
QMW87280.1	iPC815.YPO3868	38.0	92	57	0	6	97	16	107	2.51e-22	83.2
QMW87280.1	iIT341.HP0824	42.2	90	51	1	2	91	10	98	2.73e-21	80.5
QMW87280.1	iYS854.USA300HOU_RS05725	40.4	94	55	1	4	97	11	103	2.59e-21	80.5
QMW87280.1	iYL1228.KPN_02905	35.8	81	52	0	5	85	46	126	2.69e-20	79.0
QMW87284.1	iAF987.Gmet_1914	29.1	117	74	4	1	112	1	113	4.20e-05	43.9
QMW87303.1	iAF987.Gmet_0363	33.3	198	131	1	43	239	14	211	1.83e-32	119
QMW87303.1	iLJ478.TM1693	35.3	167	105	3	78	243	59	223	2.23e-28	108
QMW87309.1	iML1515.b4019	41.0	305	150	6	6	299	937	1222	2.98e-55	192
QMW87309.1	iSDY_1059.SDY_4322	40.7	305	151	6	6	299	937	1222	4.06e-55	192
QMW87309.1	iSSON_1240.SSON_4190	40.7	305	151	6	6	299	937	1222	5.52e-55	191
QMW87309.1	iSF_1195.SF4085	40.3	305	152	6	6	299	937	1222	2.57e-54	189
QMW87309.1	iJN1463.PP_2375	39.3	308	154	7	7	299	942	1231	1.20e-53	187
QMW87309.1	iYL1228.KPN_04399	40.0	305	153	7	6	299	937	1222	1.63e-53	187
QMW87309.1	iPC815.YPO3722	38.2	309	161	7	2	299	937	1226	1.03e-52	185
QMW87309.1	iCN718.ABAYE_RS14075	38.2	306	160	8	4	299	937	1223	1.92e-50	178
QMW87309.1	iMM1415.238505	36.7	313	166	9	4	299	951	1248	1.65e-49	176
QMW87309.1	iCHOv1.100763416	35.1	313	171	9	4	299	951	1248	1.04e-48	173
QMW87310.1	iHN637.CLJU_RS18360	32.1	433	271	11	4	428	2	419	4.85e-57	193
QMW87310.1	iHN637.CLJU_RS07520	31.2	446	286	9	1	433	1	438	1.33e-56	193
QMW87310.1	iAF692.Mbar_A1783	31.1	428	263	8	1	410	1	414	2.83e-54	187
QMW87310.1	iYO844.BSU32410	30.8	435	285	8	5	431	6	432	4.79e-54	186
QMW87310.1	iCN900.CD630_15260	31.3	441	266	13	4	429	2	420	7.45e-54	185
QMW87310.1	iAF987.Gmet_1770	31.1	431	272	9	11	428	2	420	5.68e-53	182
QMW87311.1	iEK1008.Rv2051c	47.1	227	119	1	7	233	613	838	1.16e-60	204
QMW87318.1	iYO844.BSU35020	39.1	235	136	3	46	279	10	238	1.77e-45	161
QMW87318.1	iIS312.TCDM_02681	38.4	237	142	3	48	282	13	247	1.61e-42	154
QMW87319.1	iYS854.USA300HOU_RS10950	33.2	256	160	9	4	251	1	253	2.10e-34	124
QMW87320.1	iCN718.ABAYE_RS10950	35.2	176	107	4	1	171	1	174	5.59e-22	87.4
QMW87326.1	iAF987.Gmet_0043	25.1	399	253	7	854	1243	39	400	1.79e-20	97.1
QMW87342.1	iPC815.YPO0682	35.2	71	45	1	361	431	242	311	4.74e-04	42.0
QMW87344.1	iPC815.YPO0683	26.7	131	93	2	1	131	5	132	5.13e-08	48.5
QMW87344.1	STM_v1_0.STM3158	25.6	133	94	3	1	131	3	132	5.02e-07	45.8
QMW87344.1	iYL1228.KPN_03425	24.8	133	95	3	1	131	3	132	2.59e-06	43.9
QMW87348.1	iMM1415.12091	36.1	631	344	16	4	593	11	623	1.61e-114	360
QMW87348.1	iCHOv1.100767446	36.4	612	340	17	19	593	13	612	7.35e-111	351
QMW87353.1	iIT341.HP1576	32.1	293	168	8	1	268	1	287	1.37e-37	135
QMW87353.1	iYO844.BSU02750	32.5	206	136	3	18	221	20	224	6.03e-37	131
QMW87353.1	iYS854.USA300HOU_RS09925	35.1	225	141	3	3	223	4	227	2.97e-36	129
QMW87353.1	iYO844.BSU32750	35.5	234	133	6	3	223	2	230	5.61e-34	126
QMW87353.1	iJN1463.PP_0220	32.0	244	145	7	8	244	38	267	6.80e-33	124
QMW87356.1	iAF987.Gmet_3508	24.4	283	193	7	86	348	131	412	1.93e-15	76.6
QMW87357.1	iAF987.Gmet_3509	25.7	1059	725	22	1	1028	2	1029	9.53e-87	301
QMW87357.1	iJN1463.PP_0043	24.3	1074	721	23	2	1022	3	1037	1.72e-77	275
QMW87358.1	iAF987.Gmet_3509	21.9	1053	735	28	14	1027	17	1021	2.64e-41	166
QMW87358.1	iSF_1195.SF2512	23.5	1085	702	34	2	1025	3	1020	6.51e-39	158
QMW87358.1	iML1515.b2470	23.2	1086	704	34	2	1025	3	1020	7.71e-38	154
QMW87358.1	iSSON_1240.SSON_2550	23.2	1086	704	34	2	1025	3	1020	1.01e-37	154
QMW87358.1	iSDY_1059.SDY_2654	23.2	1089	700	35	2	1025	3	1020	3.04e-37	152
QMW87360.1	iMM904.YML059C	31.1	222	121	5	30	246	1371	1565	3.07e-21	99.4
QMW87361.1	iML1515.b0463	31.9	357	236	3	36	389	29	381	4.73e-48	168
QMW87361.1	iSF_1195.SF0408	31.9	357	236	3	36	389	29	381	6.60e-48	167
QMW87361.1	iML1515.b3265	32.5	348	228	3	38	382	30	373	7.06e-48	167
QMW87361.1	STM_v1_0.STM3390	33.4	341	220	4	45	382	37	373	9.86e-48	167
QMW87361.1	iSDY_1059.SDY_0456	31.7	356	238	3	36	389	29	381	1.29e-47	167
QMW87361.1	iSSON_1240.SSON_0450	31.7	357	237	3	36	389	29	381	1.29e-47	167
QMW87361.1	iSbBS512_1146.SbBS512_E3648	32.2	348	229	3	38	382	30	373	1.92e-47	166
QMW87361.1	iYL1228.KPN_03672	32.4	346	227	3	38	382	29	368	6.83e-45	159
QMW87361.1	iPC815.YPO3132	30.5	370	248	4	38	405	32	394	1.91e-43	155
QMW87361.1	iJN1463.PP_1386	28.8	396	258	7	18	411	11	384	4.11e-43	154
QMW87362.1	iJN1463.PP_3426	42.7	1034	576	5	4	1022	5	1037	8.98e-265	771
QMW87362.1	iML1515.b2470	41.9	1031	580	10	4	1022	3	1026	1.01e-260	760
QMW87362.1	iSSON_1240.SSON_2550	41.9	1031	580	10	4	1022	3	1026	4.03e-260	758
QMW87362.1	iSF_1195.SF2512	41.8	1031	581	10	4	1022	3	1026	8.04e-260	758
QMW87362.1	iSDY_1059.SDY_2654	41.6	1031	583	10	4	1022	3	1026	4.04e-257	751
QMW87362.1	STM_v1_0.STM3391	42.4	1030	578	10	4	1022	3	1028	1.01e-254	744
QMW87362.1	iYL1228.KPN_03673	42.4	1029	579	10	4	1022	3	1027	1.39e-251	736
QMW87362.1	iML1515.b0462	41.9	1037	586	10	4	1028	3	1035	2.61e-249	731
QMW87362.1	iML1515.b3266	41.2	1029	592	9	4	1022	3	1028	4.08e-247	725
QMW87362.1	iJN1463.PP_1385	40.6	1027	599	7	4	1022	3	1026	1.62e-238	703
QMW87363.1	iJN1463.PP_1384	30.0	467	312	5	3	455	1	466	5.00e-56	192
QMW87363.1	iSF_1195.SF0473	26.5	449	319	5	17	457	15	460	1.27e-51	180
QMW87363.1	iSSON_1240.SSON_0523	26.5	449	319	5	17	457	15	460	2.46e-51	179
QMW87363.1	iML1515.b0572	26.5	446	317	5	17	454	15	457	3.27e-50	176
QMW87363.1	iJN1463.PP_3427	28.8	459	307	7	12	456	11	463	6.03e-50	176
QMW87363.1	iJN1463.PP_4211	29.4	418	285	4	48	456	48	464	4.29e-49	174
QMW87364.1	iAM_Pc455.PCYB_072300	40.8	539	285	7	4	530	110	626	8.59e-126	400
QMW87364.1	iAM_Pv461.PVX_099200	40.6	539	286	7	4	530	107	623	4.90e-125	398
QMW87364.1	iAM_Pf480.PF3D7_0915400	39.9	539	290	7	4	530	109	625	6.43e-123	392
QMW87364.1	iAM_Pb448.PBANKA_081640	40.7	536	294	6	4	530	69	589	1.80e-123	392
QMW87366.1	iHN637.CLJU_RS18515	36.9	450	272	8	5	446	3	448	6.18e-88	275
QMW87366.1	iCN900.CD630_00390	37.1	450	271	8	2	447	123	564	3.72e-86	274
QMW87366.1	iMM904.YFL018C	34.4	465	280	11	2	444	26	487	4.76e-84	266
QMW87366.1	iLB1027_lipid.PHATRDRAFT_26432	36.8	456	272	11	3	444	35	488	1.92e-83	265
QMW87366.1	iCN900.CD630_07230	35.5	451	276	8	5	446	3	447	1.33e-83	264
QMW87366.1	iAF987.Gmet_2764	33.9	460	286	5	3	444	6	465	8.08e-83	262
QMW87366.1	iSDY_1059.SDY_0146	34.4	456	273	10	1	440	5	450	2.93e-82	261
QMW87366.1	iML1515.b0116	34.4	456	273	10	1	440	5	450	4.12e-82	260
QMW87366.1	iSbBS512_1146.SbBS512_E0109	34.4	456	273	10	1	440	5	450	4.12e-82	260
QMW87366.1	iSF_1195.SF0113	34.4	456	273	10	1	440	5	450	4.12e-82	260
QMW87366.1	iSSON_1240.SSON_0124	34.4	456	273	10	1	440	5	450	4.12e-82	260
QMW87366.1	STM_v1_0.STM0154	34.0	456	275	10	1	440	5	450	2.28e-81	258
QMW87366.1	iYL1228.KPN_00120	33.6	456	277	10	1	440	5	450	1.26e-80	256
QMW87366.1	iYO844.BSU14610	35.5	451	282	7	1	444	8	456	1.59e-80	256
QMW87366.1	iYO844.BSU24060	33.8	462	282	8	3	444	5	462	2.73e-79	253
QMW87366.1	iPC815.YPO3417	33.2	452	284	10	1	440	6	451	3.94e-79	253
QMW87366.1	iAT_PLT_636.1738	36.0	467	266	14	1	444	40	496	1.34e-78	252
QMW87366.1	iCHOv1.100689437	35.8	461	275	12	1	444	40	496	3.71e-78	251
QMW87366.1	iMM1415.13382	35.1	461	278	12	1	444	40	496	5.64e-77	248
QMW87366.1	iJN1463.PP_5366	33.5	451	285	9	2	440	3	450	1.87e-77	248
QMW87367.1	iYS854.USA300HOU_RS05100	33.3	243	146	6	6	239	7	242	9.88e-33	120
QMW87368.1	iYO844.BSU24030	36.5	449	248	7	5	453	5	416	3.34e-76	244
QMW87368.1	iYS854.USA300HOU_RS08100	39.0	456	231	9	5	454	2	416	1.84e-75	242
QMW87368.1	iYS854.USA300HOU_RS05465	36.3	460	243	12	4	453	3	422	2.53e-69	226
QMW87368.1	iYO844.BSU19360	34.9	459	237	7	5	453	3	409	5.80e-67	219
QMW87369.1	iYO844.BSU24040	37.8	328	195	6	353	678	7	327	1.02e-63	214
QMW87369.1	iYS854.USA300HOU_RS08105	38.7	333	193	7	349	678	3	327	2.75e-63	213
QMW87369.1	iJN1463.PP_4402	39.5	342	180	8	352	677	8	338	1.46e-62	211
QMW87369.1	iYS854.USA300HOU_RS05460	38.6	329	191	7	352	678	6	325	3.89e-57	196
QMW87369.1	iIS312.TCDM_03721	38.3	329	190	7	352	678	51	368	1.24e-56	196
QMW87370.1	iSynCJ816.SGL_RS08960	43.6	165	92	1	1	164	1	165	8.44e-45	145
QMW87371.1	iMM904.YBR034C	41.2	51	29	1	144	194	58	107	4.68e-04	40.8
QMW87373.1	iSDY_1059.SDY_1022	28.7	157	103	5	106	260	21	170	8.14e-04	43.1
QMW87376.1	iAF692.Mbar_A3057	57.0	151	64	1	6	156	8	157	1.29e-54	169
QMW87377.1	iCHOv1.100753544	31.5	146	97	2	6	149	3	147	1.19e-15	75.9
QMW87377.1	STM_v1_0.STM4425	27.1	192	125	4	6	195	3	181	2.49e-14	72.4
QMW87377.1	STM_v1_0.STM4433	25.6	266	173	8	4	259	2	252	6.29e-14	71.2
QMW87377.1	iYL1228.KPN_04675	30.9	152	100	3	1	147	21	172	5.74e-13	68.6
QMW87382.1	iYS854.USA300HOU_RS13050	26.8	127	85	3	18	142	7	127	7.33e-08	52.0
QMW87384.1	iCN900.CD630_01180	47.4	173	90	1	4	175	5	177	7.03e-52	164
QMW87385.1	iAF987.Gmet_1308	53.3	240	112	0	13	252	4	243	4.14e-94	276
QMW87385.1	iAF692.Mbar_A2175	47.1	257	127	1	5	252	4	260	3.10e-81	251
QMW87387.1	iCN900.CD630_01160	51.4	346	161	3	6	351	4	342	2.85e-116	341
QMW87387.1	iAF987.Gmet_1307	51.7	348	158	5	6	351	5	344	1.03e-109	324
QMW87387.1	iAF692.Mbar_A2174	51.3	351	161	4	7	356	5	346	8.02e-109	322
QMW87388.1	iAF692.Mbar_A2173	40.0	35	21	0	9	43	12	46	2.36e-06	40.8
QMW87394.1	iML1515.b3656	35.9	524	316	11	202	717	160	671	2.09e-111	355
QMW87395.1	iAF692.Mbar_A1503	46.2	195	103	1	406	598	21	215	1.56e-49	171
QMW87395.1	iAF692.Mbar_A1501	45.4	207	111	2	393	598	2	207	8.63e-49	168
QMW87395.1	iAF692.Mbar_A3604	45.1	204	110	2	396	598	11	213	1.44e-48	168
QMW87395.1	iAF987.Gmet_0549	42.4	205	116	1	396	600	602	804	1.44e-41	160
QMW87396.1	iMM1415.233836	31.6	472	285	7	4	438	22	492	5.41e-70	236
QMW87396.1	iCHOv1.100758893	31.8	488	293	9	4	452	22	508	2.54e-69	234
QMW87396.1	iAT_PLT_636.115584	31.4	503	305	9	4	467	22	523	7.92e-69	233
QMW87396.1	iMM1415.20537	30.1	534	316	10	2	482	20	549	6.60e-69	233
QMW87396.1	iCHOv1.100767281	30.1	481	291	8	2	440	20	497	1.22e-67	229
QMW87396.1	iMM1415.230612	31.7	470	283	7	6	438	29	497	1.84e-66	227
QMW87396.1	iAT_PLT_636.6523	29.4	534	320	10	2	482	20	549	1.29e-64	221
QMW87396.1	iAT_PLT_636.6526	30.7	534	313	9	6	484	5	536	4.19e-63	218
QMW87396.1	iCHOv1.100759273	30.9	534	312	10	6	484	5	536	2.13e-62	216
QMW87396.1	iMM1415.53881	30.5	534	314	10	6	484	5	536	5.66e-62	215
QMW87398.1	iCN900.CD630_17330	24.9	305	224	3	22	325	20	320	7.34e-29	113
QMW87398.1	iAF692.Mbar_A0841	30.5	266	175	6	62	323	68	327	2.35e-25	103
QMW87401.1	iLJ478.TM1080	52.2	138	66	0	4	141	3	140	3.22e-44	141
QMW87402.1	iYO844.BSU17890	41.6	673	357	13	14	669	12	665	7.91e-150	449
QMW87402.1	iYS854.USA300HOU_RS06830	41.1	677	358	12	10	668	9	662	3.01e-148	445
QMW87402.1	iAF987.Gmet_0178	39.0	671	378	10	11	669	15	666	1.86e-138	420
QMW87402.1	iML1515.b2465	40.5	669	359	14	11	661	7	654	3.60e-138	419
